종목코드,종목명,사업부문,매출유형,매출품목명,구분,2022_12 매출액,2023_12 매출액,2024_12 매출액
79430,현대리바트,B2B,유통/공사,"산업자재, 부품 외",비중,42.16%,34.71%,36.20%
79430,현대리바트,총계,총계,총계,,1463233,1552128,1821459
69960,현대백화점,백화점부문,상품 및상품관련매출,상품 및상품관련매출,수출,0,0,0
69960,현대백화점,백화점부문,상품 및상품관련매출,상품 및상품관련매출,내수,0,0,0
69960,현대백화점,백화점부문,상품 및상품관련매출,상품 및상품관련매출,미분류,2042212,2138994,2168012
69960,현대백화점,백화점부문,상품 및상품관련매출,상품 및상품관련매출,로컬,0,0,0
69960,현대백화점,백화점부문,상품 및상품관련매출,상품 및상품관련매출,비중,40.73%,50.84%,51.77%
69960,현대백화점,백화점부문,용역매출,용역매출,수출,0,0,0
69960,현대백화점,백화점부문,용역매출,용역매출,내수,0,0,0
69960,현대백화점,백화점부문,용역매출,용역매출,미분류,249199,265459,267364
69960,현대백화점,백화점부문,용역매출,용역매출,로컬,0,0,0
69960,현대백화점,백화점부문,용역매출,용역매출,비중,4.97%,6.31%,6.38%
69960,현대백화점,면세점부문,상품 및상품관련매출,상품 및상품관련매출,수출,0,0,0
69960,현대백화점,면세점부문,상품 및상품관련매출,상품 및상품관련매출,내수,0,0,0
69960,현대백화점,면세점부문,상품 및상품관련매출,상품 및상품관련매출,미분류,2253976,994946,967341
69960,현대백화점,면세점부문,상품 및상품관련매출,상품 및상품관련매출,로컬,0,0,0
69960,현대백화점,면세점부문,상품 및상품관련매출,상품 및상품관련매출,비중,44.95%,23.65%,23.10%
69960,현대백화점,면세점부문,용역매출,용역매출,수출,0,0,0
69960,현대백화점,면세점부문,용역매출,용역매출,내수,0,0,0
69960,현대백화점,면세점부문,용역매출,용역매출,미분류,3080,2892,4790
69960,현대백화점,면세점부문,용역매출,용역매출,로컬,0,0,0
69960,현대백화점,면세점부문,용역매출,용역매출,비중,0.06%,0.07%,0.11%
69960,현대백화점,가구제조 부문,제품 및제품관련매출,제품 및제품관련매출,수출,0,0,0
69960,현대백화점,가구제조 부문,제품 및제품관련매출,제품 및제품관련매출,내수,0,0,0
69960,현대백화점,가구제조 부문,제품 및제품관련매출,제품 및제품관련매출,미분류,566465,924719,909168
69960,현대백화점,가구제조 부문,제품 및제품관련매출,제품 및제품관련매출,로컬,0,0,0
69960,현대백화점,가구제조 부문,제품 및제품관련매출,제품 및제품관련매출,비중,11.30%,21.98%,21.71%
4560,현대비앤지스틸,스테인리스,"제품, 상품등",스테인리스 강판,수출,198757,130887,106257
4560,현대비앤지스틸,스테인리스,"제품, 상품등",스테인리스 강판,내수,1036279,867118,644877
4560,현대비앤지스틸,스테인리스,"제품, 상품등",스테인리스 강판,미분류,0,0,0
4560,현대비앤지스틸,스테인리스,"제품, 상품등",스테인리스 강판,로컬,0,0,0
4560,현대비앤지스틸,스테인리스,"제품, 상품등",스테인리스 강판,비중,96.40%,95.48%,94.44%
4560,현대비앤지스틸,스테인리스,"제품, 상품등",임가공 및 용역수입,수출,955,910,1881
4560,현대비앤지스틸,스테인리스,"제품, 상품등",임가공 및 용역수입,내수,3086,2137,1939
4560,현대비앤지스틸,스테인리스,"제품, 상품등",임가공 및 용역수입,미분류,0,0,0
4560,현대비앤지스틸,스테인리스,"제품, 상품등",임가공 및 용역수입,로컬,0,0,0
4560,현대비앤지스틸,스테인리스,"제품, 상품등",임가공 및 용역수입,비중,0.32%,0.29%,0.48%
4560,현대비앤지스틸,기타,제품 등,자동차엔진부품 등,수출,0,0,0
4560,현대비앤지스틸,기타,제품 등,자동차엔진부품 등,내수,42080,44254,40422
4560,현대비앤지스틸,기타,제품 등,자동차엔진부품 등,미분류,0,0,0
4560,현대비앤지스틸,기타,제품 등,자동차엔진부품 등,로컬,0,0,0
4560,현대비앤지스틸,기타,제품 등,자동차엔진부품 등,비중,3.28%,4.23%,5.08%
4560,현대비앤지스틸,총계,총계,총계,,1281157,1045306,795376
4310,현대약품,의약품,제품 및 상품,완제 의약품 외,수출,,,
4310,현대약품,의약품,제품 및 상품,완제 의약품 외,내수,,,
4310,현대약품,의약품,제품 및 상품,완제 의약품 외,미분류,,,
4310,현대약품,의약품,제품 및 상품,완제 의약품 외,로컬,,,
4310,현대약품,의약품,제품 및 상품,완제 의약품 외,비중,,,
4310,현대약품,식품,제품 및 상품,음료 외,수출,,,
4310,현대약품,식품,제품 및 상품,음료 외,내수,,,
4310,현대약품,식품,제품 및 상품,음료 외,미분류,,,
4310,현대약품,식품,제품 및 상품,음료 외,로컬,,,
4310,현대약품,식품,제품 및 상품,음료 외,비중,,,
4310,현대약품,기타,제품 및 상품 임대 등,화장품 외,수출,,,
4310,현대약품,기타,제품 및 상품 임대 등,화장품 외,내수,,,
4310,현대약품,기타,제품 및 상품 임대 등,화장품 외,미분류,,,
4310,현대약품,기타,제품 및 상품 임대 등,화장품 외,로컬,,,
4310,현대약품,기타,제품 및 상품 임대 등,화장품 외,비중,,,
4310,현대약품,총계,총계,총계,,,,
17800,현대엘리베이터,물품취급장비제조업,제품판매,제품판매,수출,276984,287146,263865
17800,현대엘리베이터,물품취급장비제조업,제품판매,제품판매,내수,1224843,1356296,1456578
17800,현대엘리베이터,물품취급장비제조업,제품판매,제품판매,미분류,0,0,0
17800,현대엘리베이터,물품취급장비제조업,제품판매,제품판매,로컬,0,0,0
17800,현대엘리베이터,물품취급장비제조업,제품판매,제품판매,비중,70.53%,63.16%,59.63%
17800,현대엘리베이터,설치 및 보수서비스업,기타매출,기타매출,수출,97480,112840,115985
17800,현대엘리베이터,설치 및 보수서비스업,기타매출,기타매출,내수,330397,437077,477735
17800,현대엘리베이터,설치 및 보수서비스업,기타매출,기타매출,미분류,0,0,0
17800,현대엘리베이터,설치 및 보수서비스업,기타매출,기타매출,로컬,0,0,0
17800,현대엘리베이터,설치 및 보수서비스업,기타매출,기타매출,비중,20.10%,21.13%,20.58%
17800,현대엘리베이터,물류자동화,기타매출,기타매출,수출,0,6709,23017
17800,현대엘리베이터,물류자동화,기타매출,기타매출,내수,0,196068,292018
17800,현대엘리베이터,물류자동화,기타매출,기타매출,미분류,0,0,0
17800,현대엘리베이터,물류자동화,기타매출,기타매출,로컬,0,0,0
17800,현대엘리베이터,물류자동화,기타매출,기타매출,비중,0.00%,7.79%,10.92%
17800,현대엘리베이터,IT서비스업,기타매출,기타매출,수출,0,0,0
17800,현대엘리베이터,IT서비스업,기타매출,기타매출,내수,0,23022,26348
17800,현대엘리베이터,IT서비스업,기타매출,기타매출,미분류,0,0,0
17800,현대엘리베이터,IT서비스업,기타매출,기타매출,로컬,0,0,0
17800,현대엘리베이터,IT서비스업,기타매출,기타매출,비중,0.00%,0.88%,0.91%
17800,현대엘리베이터,부동산임대업,기타매출,기타매출,수출,0,0,0
17800,현대엘리베이터,부동산임대업,기타매출,기타매출,내수,17315,16321,15984
17800,현대엘리베이터,부동산임대업,기타매출,기타매출,미분류,0,0,0
17800,현대엘리베이터,부동산임대업,기타매출,기타매출,로컬,0,0,0
17800,현대엘리베이터,부동산임대업,기타매출,기타매출,비중,0.81%,0.63%,0.55%
307950,현대오토에버,ITO 부문,상품/용역,IT시스템 운영 및 관리 등,수출,0,0,0
307950,현대오토에버,ITO 부문,상품/용역,IT시스템 운영 및 관리 등,내수,0,0,0
307950,현대오토에버,ITO 부문,상품/용역,IT시스템 운영 및 관리 등,미분류,1294079,1415672,1630389
307950,현대오토에버,ITO 부문,상품/용역,IT시스템 운영 및 관리 등,로컬,0,0,0
307950,현대오토에버,ITO 부문,상품/용역,IT시스템 운영 및 관리 등,비중,46.98%,46.19%,43.90%
307950,현대오토에버,SI 부문,상품/용역,"IT컨설팅, 시스템 설계 및 개발 등",수출,0,0,0
307950,현대오토에버,SI 부문,상품/용역,"IT컨설팅, 시스템 설계 및 개발 등",내수,0,0,0
307950,현대오토에버,SI 부문,상품/용역,"IT컨설팅, 시스템 설계 및 개발 등",미분류,960370,1009814,1278869
307950,현대오토에버,SI 부문,상품/용역,"IT컨설팅, 시스템 설계 및 개발 등",로컬,0,0,0
307950,현대오토에버,SI 부문,상품/용역,"IT컨설팅, 시스템 설계 및 개발 등",비중,34.86%,32.95%,34.44%
307950,현대오토에버,차량용 SW 부문,상품/용역,"차량 SW 플랫폼, 내비게이션SW 등",수출,0,0,0
307950,현대오토에버,차량용 SW 부문,상품/용역,"차량 SW 플랫폼, 내비게이션SW 등",내수,0,0,0
307950,현대오토에버,차량용 SW 부문,상품/용역,"차량 SW 플랫폼, 내비게이션SW 등",미분류,500059,639529,804359
307950,현대오토에버,차량용 SW 부문,상품/용역,"차량 SW 플랫폼, 내비게이션SW 등",로컬,0,0,0
307950,현대오토에버,차량용 SW 부문,상품/용역,"차량 SW 플랫폼, 내비게이션SW 등",비중,18.15%,20.86%,21.66%
307950,현대오토에버,총계,총계,총계,,2754508,3065015,3713617
11210,현대위아,모빌리티,,차량부품,수출,0,0,0
11210,현대위아,모빌리티,,차량부품,내수,0,0,0
11210,현대위아,모빌리티,,차량부품,미분류,7452514,7748107,7596594
11210,현대위아,모빌리티,,차량부품,로컬,0,0,0
11210,현대위아,모빌리티,,차량부품,비중,95.95%,94.89%,92.86%
11210,현대위아,모빌리티,,모빌리티솔루션,수출,0,0,0
11210,현대위아,모빌리티,,모빌리티솔루션,내수,0,0,0
11210,현대위아,모빌리티,,모빌리티솔루션,미분류,128650,194364,239554
11210,현대위아,모빌리티,,모빌리티솔루션,로컬,0,0,0
11210,현대위아,모빌리티,,모빌리티솔루션,비중,1.66%,2.38%,2.93%
11210,현대위아,특수,,특수,수출,0,0,0
11210,현대위아,특수,,특수,내수,0,0,0
11210,현대위아,특수,,특수,미분류,185780,223110,344738
11210,현대위아,특수,,특수,로컬,0,0,0
11210,현대위아,특수,,특수,비중,2.39%,2.73%,4.21%
11210,현대위아,총계,총계,총계,,7766944,8165581,8180886
5440,현대지에프홀딩스,푸드서비스사업,상품/제품/용역매출,상품/제품/용역매출,수출,0,31507,130689
5440,현대지에프홀딩스,푸드서비스사업,상품/제품/용역매출,상품/제품/용역매출,내수,0,243972,941759
5440,현대지에프홀딩스,푸드서비스사업,상품/제품/용역매출,상품/제품/용역매출,미분류,0,0,0
5440,현대지에프홀딩스,푸드서비스사업,상품/제품/용역매출,상품/제품/용역매출,로컬,0,0,0
5440,현대지에프홀딩스,푸드서비스사업,상품/제품/용역매출,상품/제품/용역매출,비중,0.00%,10.48%,14.47%
5440,현대지에프홀딩스,유통사업,상품/제품/용역매출,상품/제품/용역매출,수출,0,254,371
5440,현대지에프홀딩스,유통사업,상품/제품/용역매출,상품/제품/용역매출,내수,0,60839,321936
5440,현대지에프홀딩스,유통사업,상품/제품/용역매출,상품/제품/용역매출,미분류,0,0,0
5440,현대지에프홀딩스,유통사업,상품/제품/용역매출,상품/제품/용역매출,로컬,0,0,0
5440,현대지에프홀딩스,유통사업,상품/제품/용역매출,상품/제품/용역매출,비중,0.00%,2.32%,4.35%
5440,현대지에프홀딩스,식재사업,상품/제품/용역매출,상품/제품/용역매출,수출,0,1444,5232
5440,현대지에프홀딩스,식재사업,상품/제품/용역매출,상품/제품/용역매출,내수,0,152496,582149
5440,현대지에프홀딩스,식재사업,상품/제품/용역매출,상품/제품/용역매출,미분류,0,0,0
5440,현대지에프홀딩스,식재사업,상품/제품/용역매출,상품/제품/용역매출,로컬,0,0,0
5440,현대지에프홀딩스,식재사업,상품/제품/용역매출,상품/제품/용역매출,비중,0.00%,5.85%,7.93%
5440,현대지에프홀딩스,법인사업,상품/제품/용역매출,상품/제품/용역매출,수출,248644,147617,177989
5440,현대지에프홀딩스,법인사업,상품/제품/용역매출,상품/제품/용역매출,내수,375644,414157,503432
5440,현대지에프홀딩스,법인사업,상품/제품/용역매출,상품/제품/용역매출,미분류,0,0,0
5440,현대지에프홀딩스,법인사업,상품/제품/용역매출,상품/제품/용역매출,로컬,0,0,0
5440,현대지에프홀딩스,법인사업,상품/제품/용역매출,상품/제품/용역매출,비중,31.90%,21.36%,9.20%
5440,현대지에프홀딩스,가구사업,상품/제품/용역매출,상품/제품/용역매출,수출,29455,25216,42467
5440,현대지에프홀딩스,가구사업,상품/제품/용역매출,상품/제품/용역매출,내수,824482,994719,1146769
5440,현대지에프홀딩스,가구사업,상품/제품/용역매출,상품/제품/용역매출,미분류,0,0,0
5440,현대지에프홀딩스,가구사업,상품/제품/용역매출,상품/제품/용역매출,로컬,0,0,0
5440,현대지에프홀딩스,가구사업,상품/제품/용역매출,상품/제품/용역매출,비중,43.64%,38.79%,16.05%
5380,현대자동차,차량부문,,자동차 등,수출,0,0,0
5380,현대자동차,차량부문,,자동차 등,내수,0,0,0
5380,현대자동차,차량부문,,자동차 등,미분류,113341992,130149921,136725011
5380,현대자동차,차량부문,,자동차 등,로컬,0,0,0
5380,현대자동차,차량부문,,자동차 등,비중,79.73%,80.01%,78.03%
5380,현대자동차,기타부문,,철도제작 등,수출,0,0,0
5380,현대자동차,기타부문,,철도제작 등,내수,0,0,0
5380,현대자동차,기타부문,,철도제작 등,미분류,8771565,10112502,10059492
5380,현대자동차,기타부문,,철도제작 등,로컬,0,0,0
5380,현대자동차,기타부문,,철도제작 등,비중,6.17%,6.22%,5.74%
5380,현대자동차,금융부문,,"할부금융, 리스,신용카드",수출,0,0,0
5380,현대자동차,금융부문,,"할부금융, 리스,신용카드",내수,0,0,0
5380,현대자동차,금융부문,,"할부금융, 리스,신용카드",미분류,20037912,22401156,28446650
5380,현대자동차,금융부문,,"할부금융, 리스,신용카드",로컬,0,0,0
5380,현대자동차,금융부문,,"할부금융, 리스,신용카드",비중,14.10%,13.77%,16.23%
5380,현대자동차,총계,총계,총계,,142151469,162663579,175231153
1500,현대차증권,당기손익-공정가치측정 금융상품 관련 수익,당기손익-공정가치측정 금융상품 관련 수익,당기손익-공정가치측정 금융상품 관련 수익,수출,,,0
1500,현대차증권,당기손익-공정가치측정 금융상품 관련 수익,당기손익-공정가치측정 금융상품 관련 수익,당기손익-공정가치측정 금융상품 관련 수익,내수,,,0
1500,현대차증권,당기손익-공정가치측정 금융상품 관련 수익,당기손익-공정가치측정 금융상품 관련 수익,당기손익-공정가치측정 금융상품 관련 수익,미분류,,,294000
1500,현대차증권,당기손익-공정가치측정 금융상품 관련 수익,당기손익-공정가치측정 금융상품 관련 수익,당기손익-공정가치측정 금융상품 관련 수익,로컬,,,0
1500,현대차증권,당기손익-공정가치측정 금융상품 관련 수익,당기손익-공정가치측정 금융상품 관련 수익,당기손익-공정가치측정 금융상품 관련 수익,비중,,,16.38%
1500,현대차증권,파생상품관련 수익,파생상품관련 수익,파생상품관련 수익,수출,,,0
1500,현대차증권,파생상품관련 수익,파생상품관련 수익,파생상품관련 수익,내수,,,0
1500,현대차증권,파생상품관련 수익,파생상품관련 수익,파생상품관련 수익,미분류,,,703100
1500,현대차증권,파생상품관련 수익,파생상품관련 수익,파생상품관련 수익,로컬,,,0
1500,현대차증권,파생상품관련 수익,파생상품관련 수익,파생상품관련 수익,비중,,,39.17%
1500,현대차증권,이자수익,이자수익,이자수익,수출,,,0
1500,현대차증권,이자수익,이자수익,이자수익,내수,,,0
1500,현대차증권,이자수익,이자수익,이자수익,미분류,,,563400
1500,현대차증권,이자수익,이자수익,이자수익,로컬,,,0
1500,현대차증권,이자수익,이자수익,이자수익,비중,,,31.39%
1500,현대차증권,수수료수익,수수료수익,수수료수익,수출,,,0
1500,현대차증권,수수료수익,수수료수익,수수료수익,내수,,,0
1500,현대차증권,수수료수익,수수료수익,수수료수익,미분류,,,163000
1500,현대차증권,수수료수익,수수료수익,수수료수익,로컬,,,0
1500,현대차증권,수수료수익,수수료수익,수수료수익,비중,,,9.08%
1500,현대차증권,금융상품 관련 기타수익,금융상품 관련 기타수익,금융상품 관련 기타수익,수출,,,0
1500,현대차증권,금융상품 관련 기타수익,금융상품 관련 기타수익,금융상품 관련 기타수익,내수,,,0
1500,현대차증권,금융상품 관련 기타수익,금융상품 관련 기타수익,금융상품 관련 기타수익,미분류,,,26900
1500,현대차증권,금융상품 관련 기타수익,금융상품 관련 기타수익,금융상품 관련 기타수익,로컬,,,0
1500,현대차증권,금융상품 관련 기타수익,금융상품 관련 기타수익,금융상품 관련 기타수익,비중,,,1.50%
227840,현대코퍼레이션홀딩스,상품/제품 매출,상품/제품 매출,상품/제품 매출,수출,31386,43872,69604
227840,현대코퍼레이션홀딩스,상품/제품 매출,상품/제품 매출,상품/제품 매출,내수,103895,110278,112219
227840,현대코퍼레이션홀딩스,상품/제품 매출,상품/제품 매출,상품/제품 매출,미분류,0,0,0
227840,현대코퍼레이션홀딩스,상품/제품 매출,상품/제품 매출,상품/제품 매출,로컬,0,0,0
227840,현대코퍼레이션홀딩스,상품/제품 매출,상품/제품 매출,상품/제품 매출,비중,82.32%,81.84%,84.33%
227840,현대코퍼레이션홀딩스,기 타,기 타,기 타,수출,25192,30378,28871
227840,현대코퍼레이션홀딩스,기 타,기 타,기 타,내수,3873,3818,4911
227840,현대코퍼레이션홀딩스,기 타,기 타,기 타,미분류,0,0,0
227840,현대코퍼레이션홀딩스,기 타,기 타,기 타,로컬,0,0,0
227840,현대코퍼레이션홀딩스,기 타,기 타,기 타,비중,17.68%,18.16%,15.67%
227840,현대코퍼레이션홀딩스,총계,총계,총계,,164346,188346,215605
126560,현대퓨처넷,메시징,,메시징,수출,,0,0
126560,현대퓨처넷,메시징,,메시징,내수,,0,0
126560,현대퓨처넷,메시징,,메시징,미분류,,19221,23615
126560,현대퓨처넷,메시징,,메시징,로컬,,0,0
126560,현대퓨처넷,메시징,,메시징,비중,,11.75%,10.94%
126560,현대퓨처넷,사이니지,,사이니지,수출,,0,0
126560,현대퓨처넷,사이니지,,사이니지,내수,,0,0
126560,현대퓨처넷,사이니지,,사이니지,미분류,,36212,28786
126560,현대퓨처넷,사이니지,,사이니지,로컬,,0,0
126560,현대퓨처넷,사이니지,,사이니지,비중,,22.13%,13.34%
126560,현대퓨처넷,화장품원료 등,,화장품원료 등,수출,,0,0
126560,현대퓨처넷,화장품원료 등,,화장품원료 등,내수,,0,0
126560,현대퓨처넷,화장품원료 등,,화장품원료 등,미분류,,96424,119241
126560,현대퓨처넷,화장품원료 등,,화장품원료 등,로컬,,0,0
126560,현대퓨처넷,화장품원료 등,,화장품원료 등,비중,,58.92%,55.25%
126560,현대퓨처넷,실감콘텐츠,,실감콘텐츠,수출,,0,0
126560,현대퓨처넷,실감콘텐츠,,실감콘텐츠,내수,,0,0
126560,현대퓨처넷,실감콘텐츠,,실감콘텐츠,미분류,,8877,9565
126560,현대퓨처넷,실감콘텐츠,,실감콘텐츠,로컬,,0,0
126560,현대퓨처넷,실감콘텐츠,,실감콘텐츠,비중,,5.42%,4.43%
126560,현대퓨처넷,IT 서비스,,IT 서비스,수출,,0,0
126560,현대퓨처넷,IT 서비스,,IT 서비스,내수,,0,0
126560,현대퓨처넷,IT 서비스,,IT 서비스,미분류,,0,31486
126560,현대퓨처넷,IT 서비스,,IT 서비스,로컬,,0,0
126560,현대퓨처넷,IT 서비스,,IT 서비스,비중,,0.00%,14.59%
1450,현대해상,금융업,,금융업,수출,,0,0
1450,현대해상,금융업,,금융업,내수,,0,0
1450,현대해상,금융업,,금융업,미분류,,526590,1043103
1450,현대해상,금융업,,금융업,로컬,,0,0
1450,현대해상,금융업,,금융업,비중,,58.02%,72.74%
1450,현대해상,연결조정,,연결조정,수출,,0,0
1450,현대해상,연결조정,,연결조정,내수,,0,0
1450,현대해상,연결조정,,연결조정,미분류,,381015,390906
1450,현대해상,연결조정,,연결조정,로컬,,0,0
1450,현대해상,연결조정,,연결조정,비중,,41.98%,27.26%
1450,현대해상,총계,총계,총계,,,907605,1434009
57050,현대홈쇼핑,홈쇼핑 부문,,홈쇼핑 부문,수출,0,0,0
57050,현대홈쇼핑,홈쇼핑 부문,,홈쇼핑 부문,내수,0,0,0
57050,현대홈쇼핑,홈쇼핑 부문,,홈쇼핑 부문,미분류,1101635,1074345,1092637
57050,현대홈쇼핑,홈쇼핑 부문,,홈쇼핑 부문,로컬,0,0,0
57050,현대홈쇼핑,홈쇼핑 부문,,홈쇼핑 부문,비중,52.42%,52.04%,28.36%
57050,현대홈쇼핑,건축자재 부문,,건축자재 부문,수출,0,0,0
57050,현대홈쇼핑,건축자재 부문,,건축자재 부문,내수,0,0,0
57050,현대홈쇼핑,건축자재 부문,,건축자재 부문,미분류,1000037,990120,1078091
57050,현대홈쇼핑,건축자재 부문,,건축자재 부문,로컬,0,0,0
57050,현대홈쇼핑,건축자재 부문,,건축자재 부문,비중,47.58%,47.96%,27.98%
57050,현대홈쇼핑,전기통신 부문,,전기통신 부문,수출,0,0,0
57050,현대홈쇼핑,전기통신 부문,,전기통신 부문,내수,0,0,0
57050,현대홈쇼핑,전기통신 부문,,전기통신 부문,미분류,0,0,96558
57050,현대홈쇼핑,전기통신 부문,,전기통신 부문,로컬,0,0,0
57050,현대홈쇼핑,전기통신 부문,,전기통신 부문,비중,0.00%,0.00%,2.51%
57050,현대홈쇼핑,화학제품 제조 부문,,화학제품 제조 부문,수출,0,0,0
57050,현대홈쇼핑,화학제품 제조 부문,,화학제품 제조 부문,내수,0,0,0
57050,현대홈쇼핑,화학제품 제조 부문,,화학제품 제조 부문,미분류,0,0,119519
57050,현대홈쇼핑,화학제품 제조 부문,,화학제품 제조 부문,로컬,0,0,0
57050,현대홈쇼핑,화학제품 제조 부문,,화학제품 제조 부문,비중,0.00%,0.00%,3.10%
57050,현대홈쇼핑,의류제조 도소매업,,의류제조 도소매업,수출,0,0,0
57050,현대홈쇼핑,의류제조 도소매업,,의류제조 도소매업,내수,0,0,0
57050,현대홈쇼핑,의류제조 도소매업,,의류제조 도소매업,미분류,0,0,1485264
57050,현대홈쇼핑,의류제조 도소매업,,의류제조 도소매업,로컬,0,0,0
57050,현대홈쇼핑,의류제조 도소매업,,의류제조 도소매업,비중,0.00%,0.00%,38.54%
93240,형지엘리트,제품매출,제품매출,엘리트,수출,,0,0
93240,형지엘리트,제품매출,제품매출,엘리트,내수,,0,0
93240,형지엘리트,제품매출,제품매출,엘리트,미분류,,19416,20486
93240,형지엘리트,제품매출,제품매출,엘리트,로컬,,0,0
93240,형지엘리트,제품매출,제품매출,엘리트,비중,,33.27%,27.73%
93240,형지엘리트,제품매출,제품매출,B2B,수출,,0,0
93240,형지엘리트,제품매출,제품매출,B2B,내수,,0,0
93240,형지엘리트,제품매출,제품매출,B2B,미분류,,27929,37528
93240,형지엘리트,제품매출,제품매출,B2B,로컬,,0,0
93240,형지엘리트,제품매출,제품매출,B2B,비중,,47.86%,50.79%
93240,형지엘리트,제품매출,제품매출,(주)라젤로,수출,,0,0
93240,형지엘리트,제품매출,제품매출,(주)라젤로,내수,,0,0
93240,형지엘리트,제품매출,제품매출,(주)라젤로,미분류,,330,89
93240,형지엘리트,제품매출,제품매출,(주)라젤로,로컬,,0,0
93240,형지엘리트,제품매출,제품매출,(주)라젤로,비중,,0.57%,0.12%
93240,형지엘리트,제품매출,제품매출,PT.ELITE,수출,,0,0
93240,형지엘리트,제품매출,제품매출,PT.ELITE,내수,,0,0
93240,형지엘리트,제품매출,제품매출,PT.ELITE,미분류,,0,985
93240,형지엘리트,제품매출,제품매출,PT.ELITE,로컬,,0,0
93240,형지엘리트,제품매출,제품매출,PT.ELITE,비중,,0.00%,1.33%
93240,형지엘리트,상품매출,상품매출,엘리트,수출,,0,0
93240,형지엘리트,상품매출,상품매출,엘리트,내수,,0,0
93240,형지엘리트,상품매출,상품매출,엘리트,미분류,,3343,2576
93240,형지엘리트,상품매출,상품매출,엘리트,로컬,,0,0
93240,형지엘리트,상품매출,상품매출,엘리트,비중,,5.73%,3.49%
3010,혜인,장비사업부문,상품매출,건설기계 및 부품,수출,10801,9787,2731
3010,혜인,장비사업부문,상품매출,건설기계 및 부품,내수,132425,136262,142963
3010,혜인,장비사업부문,상품매출,건설기계 및 부품,미분류,0,0,0
3010,혜인,장비사업부문,상품매출,건설기계 및 부품,로컬,0,0,0
3010,혜인,장비사업부문,상품매출,건설기계 및 부품,비중,80.45%,52.90%,58.55%
3010,혜인,엔진 및 발전기,오파수입,엔진,수출,0,0,0
3010,혜인,엔진 및 발전기,오파수입,엔진,내수,4734,2288,2457
3010,혜인,엔진 및 발전기,오파수입,엔진,미분류,0,0,0
3010,혜인,엔진 및 발전기,오파수입,엔진,로컬,0,0,0
3010,혜인,엔진 및 발전기,오파수입,엔진,비중,2.66%,0.83%,0.99%
3010,혜인,정비사업부문,정비수입,건설기계 및 엔진,수출,0,0,0
3010,혜인,정비사업부문,정비수입,건설기계 및 엔진,내수,15858,19912,16844
3010,혜인,정비사업부문,정비수입,건설기계 및 엔진,미분류,0,0,0
3010,혜인,정비사업부문,정비수입,건설기계 및 엔진,로컬,0,0,0
3010,혜인,정비사업부문,정비수입,건설기계 및 엔진,비중,8.91%,7.21%,6.77%
3010,혜인,임대사업부문,임대수입,건설기계 및 창고,수출,0,0,0
3010,혜인,임대사업부문,임대수입,건설기계 및 창고,내수,2756,2280,3134
3010,혜인,임대사업부문,임대수입,건설기계 및 창고,미분류,0,0,0
3010,혜인,임대사업부문,임대수입,건설기계 및 창고,로컬,0,0,0
3010,혜인,임대사업부문,임대수입,건설기계 및 창고,비중,1.55%,0.83%,1.26%
3010,혜인,엔진 및 발전기,제품매출,엔진,수출,0,0,0
3010,혜인,엔진 및 발전기,제품매출,엔진,내수,10540,105267,80462
3010,혜인,엔진 및 발전기,제품매출,엔진,미분류,0,0,0
3010,혜인,엔진 및 발전기,제품매출,엔진,로컬,0,0,0
3010,혜인,엔진 및 발전기,제품매출,엔진,비중,5.92%,38.13%,32.34%
111110,호전실업,제품,제품,제품,수출,466903,428375,448756
111110,호전실업,제품,제품,제품,내수,13038,13115,15123
111110,호전실업,제품,제품,제품,미분류,0,0,0
111110,호전실업,제품,제품,제품,로컬,0,0,0
111110,호전실업,제품,제품,제품,비중,99.99%,99.99%,99.98%
111110,호전실업,기타,기타,수입임대료,수출,0,0,0
111110,호전실업,기타,기타,수입임대료,내수,0,0,0
111110,호전실업,기타,기타,수입임대료,미분류,59,59,94
111110,호전실업,기타,기타,수입임대료,로컬,0,0,0
111110,호전실업,기타,기타,수입임대료,비중,0.01%,0.01%,0.02%
111110,호전실업,총계,총계,총계,,480000,441549,463973
8770,호텔신라,상품,상품,"면세,장비,직판등",수출,0,0,0
8770,호텔신라,상품,상품,"면세,장비,직판등",내수,0,0,0
8770,호텔신라,상품,상품,"면세,장비,직판등",미분류,4326273,2933708,3281878
8770,호텔신라,상품,상품,"면세,장비,직판등",로컬,0,0,0
8770,호텔신라,상품,상품,"면세,장비,직판등",비중,87.90%,82.21%,83.14%
8770,호텔신라,제품,제품,식음료,수출,0,0,0
8770,호텔신라,제품,제품,식음료,내수,0,0,0
8770,호텔신라,제품,제품,식음료,미분류,169285,197688,197909
8770,호텔신라,제품,제품,식음료,로컬,0,0,0
8770,호텔신라,제품,제품,식음료,비중,3.44%,5.54%,5.01%
8770,호텔신라,호텔객실,호텔객실,호텔객실,수출,0,0,0
8770,호텔신라,호텔객실,호텔객실,호텔객실,내수,0,0,0
8770,호텔신라,호텔객실,호텔객실,호텔객실,미분류,250456,262427,278183
8770,호텔신라,호텔객실,호텔객실,호텔객실,로컬,0,0,0
8770,호텔신라,호텔객실,호텔객실,호텔객실,비중,5.09%,7.35%,7.05%
8770,호텔신라,기타,기타,기타,수출,0,0,0
8770,호텔신라,기타,기타,기타,내수,0,0,0
8770,호텔신라,기타,기타,기타,미분류,175995,174643,189582
8770,호텔신라,기타,기타,기타,로컬,0,0,0
8770,호텔신라,기타,기타,기타,비중,3.58%,4.89%,4.80%
