종목코드,주주구분,대표 주주수,보통주,지분율,최종변동일
A014160,자기주식 (자사주+자사주신탁),1.0,13135456.0,12.12,2023/06/30
A014160,우리사주조합,1.0,80.0,0.0,2014/12/30
A047040,최대주주등 (본인+특별관계자),1.0,210946209.0,50.75,2024/04/02
A047040,10%이상주주 (본인+특별관계자),,,,
A047040,5%이상주주 (본인+특별관계자),1.0,23775453.0,5.72,2023/10/18
A047040,"임원 (5%미만 중, 임원인자)",107.0,503153.0,0.12,2025/01/01
A047040,자기주식 (자사주+자사주신탁),1.0,4736918.0,1.14,2012/12/05
A047040,우리사주조합,1.0,774239.0,0.19,2024/06/30
A003090,최대주주등 (본인+특별관계자),1.0,22151347.0,38.1,2025/04/02
A003090,10%이상주주 (본인+특별관계자),,,,
A003090,5%이상주주 (본인+특별관계자),1.0,2911950.0,5.01,2025/01/07
A003090,"임원 (5%미만 중, 임원인자)",1.0,5.0,0.0,2020/04/23
A003090,자기주식 (자사주+자사주신탁),1.0,17251270.0,29.67,2024/01/31
A003090,우리사주조합,1.0,170727.0,0.29,2024/06/30
A069620,최대주주등 (본인+특별관계자),1.0,7120943.0,61.46,2024/10/11
A069620,10%이상주주 (본인+특별관계자),1.0,1266413.0,10.93,2025/03/27
A069620,5%이상주주 (본인+특별관계자),,,,
A069620,"임원 (5%미만 중, 임원인자)",2.0,710.0,0.01,2023/03/14
A069620,자기주식 (자사주+자사주신탁),1.0,80305.0,0.69,2023/03/10
A069620,우리사주조합,1.0,18808.0,0.16,2024/06/30
A000430,최대주주등 (본인+특별관계자),1.0,24541639.0,39.58,2025/04/30
A000430,10%이상주주 (본인+특별관계자),2.0,15741724.0,25.39,2023/06/30
A000430,5%이상주주 (본인+특별관계자),,,,
A000430,"임원 (5%미만 중, 임원인자)",26.0,268427.0,0.43,2025/01/01
A000430,자기주식 (자사주+자사주신탁),,,,
A000430,우리사주조합,1.0,328332.0,0.53,2023/12/31
A006340,최대주주등 (본인+특별관계자),1.0,22668873.0,30.23,2025/04/04
A006340,10%이상주주 (본인+특별관계자),,,,
A006340,5%이상주주 (본인+특별관계자),,,,
A006340,"임원 (5%미만 중, 임원인자)",,,,
A006340,자기주식 (자사주+자사주신탁),,,,
A006340,우리사주조합,,,,
A003220,최대주주등 (본인+특별관계자),1.0,8452103.0,37.69,2023/12/21
A003220,10%이상주주 (본인+특별관계자),,,,
A003220,5%이상주주 (본인+특별관계자),1.0,2240507.0,9.99,2025/02/12
A003220,"임원 (5%미만 중, 임원인자)",25.0,183954.0,0.82,2025/02/14
A003220,자기주식 (자사주+자사주신탁),1.0,994144.0,4.43,2022/12/19
A003220,우리사주조합,,,,
A024890,최대주주등 (본인+특별관계자),1.0,19526596.0,47.34,2021/02/18
A024890,10%이상주주 (본인+특별관계자),,,,
A024890,5%이상주주 (본인+특별관계자),1.0,2327094.0,5.64,2020/08/03
A024890,"임원 (5%미만 중, 임원인자)",,,,
A024890,자기주식 (자사주+자사주신탁),1.0,489560.0,1.19,2021/11/24
A024890,우리사주조합,,,,
A002880,최대주주등 (본인+특별관계자),1.0,21011917.0,44.95,2025/01/08
A002880,10%이상주주 (본인+특별관계자),,,,
A002880,5%이상주주 (본인+특별관계자),1.0,2524689.0,5.4,2024/10/11
A002880,"임원 (5%미만 중, 임원인자)",1.0,16667.0,0.04,2023/12/20
A002880,자기주식 (자사주+자사주신탁),1.0,11868.0,0.03,2023/12/20
A002880,우리사주조합,,,,
A012800,최대주주등 (본인+특별관계자),1.0,29806490.0,32.7,2021/01/29
A012800,10%이상주주 (본인+특별관계자),,,,
A012800,5%이상주주 (본인+특별관계자),,,,
A012800,"임원 (5%미만 중, 임원인자)",,,,
A012800,자기주식 (자사주+자사주신탁),1.0,14820373.0,16.26,2021/03/24
A012800,우리사주조합,1.0,520.0,0.0,2013/12/30
A015230,최대주주등 (본인+특별관계자),1.0,13075547.0,45.76,2025/04/25
A015230,10%이상주주 (본인+특별관계자),,,,
A015230,5%이상주주 (본인+특별관계자),,,,
A015230,"임원 (5%미만 중, 임원인자)",,,,
A015230,자기주식 (자사주+자사주신탁),1.0,3358290.0,11.75,2024/10/21
A015230,우리사주조합,1.0,490.0,0.0,2022/02/18
A001070,최대주주등 (본인+특별관계자),1.0,1694735.0,31.98,2024/03/14
A001070,10%이상주주 (본인+특별관계자),,,,
A001070,5%이상주주 (본인+특별관계자),,,,
A001070,"임원 (5%미만 중, 임원인자)",3.0,72306.0,1.36,2021/12/27
A001070,자기주식 (자사주+자사주신탁),1.0,1687685.0,31.84,2021/12/30
A001070,우리사주조합,1.0,205.0,0.0,2018/01/18
A006650,최대주주등 (본인+특별관계자),1.0,2540234.0,39.08,2025/03/07
A006650,10%이상주주 (본인+특별관계자),,,,
A006650,5%이상주주 (본인+특별관계자),1.0,604720.0,9.3,2025/03/27
A006650,"임원 (5%미만 중, 임원인자)",15.0,8028.0,0.12,2024/03/11
A006650,자기주식 (자사주+자사주신탁),1.0,323900.0,4.98,2010/07/13
A006650,우리사주조합,1.0,161421.0,2.48,2024/06/30
A001440,최대주주등 (본인+특별관계자),1.0,78262260.0,41.98,2024/01/30
A001440,10%이상주주 (본인+특별관계자),,,,
A001440,5%이상주주 (본인+특별관계자),1.0,11241066.0,6.03,2025/02/18
A001440,"임원 (5%미만 중, 임원인자)",11.0,23092.0,0.01,2025/04/30
A001440,자기주식 (자사주+자사주신탁),1.0,689291.0,0.37,2024/12/30
A001440,우리사주조합,1.0,1421.0,0.0,2024/06/30
A084010,최대주주등 (본인+특별관계자),1.0,11131287.0,47.54,2024/12/24
A084010,10%이상주주 (본인+특별관계자),,,,
A084010,5%이상주주 (본인+특별관계자),,,,
A084010,"임원 (5%미만 중, 임원인자)",,,,
A084010,자기주식 (자사주+자사주신탁),1.0,7230999.0,30.88,2025/05/07
A084010,우리사주조합,,,,
A001790,최대주주등 (본인+특별관계자),1.0,43266830.0,48.24,2023/05/10
A001790,10%이상주주 (본인+특별관계자),,,,
A001790,5%이상주주 (본인+특별관계자),1.0,5349010.0,5.96,2021/04/29
A001790,"임원 (5%미만 중, 임원인자)",8.0,194290.0,0.22,2023/05/10
A001790,자기주식 (자사주+자사주신탁),1.0,3454665.0,3.85,2025/03/21
A001790,우리사주조합,1.0,1422710.0,1.59,2023/12/31
A001130,최대주주등 (본인+특별관계자),1.0,802347.0,47.48,2025/03/13
A001130,10%이상주주 (본인+특별관계자),,,,
A001130,5%이상주주 (본인+특별관계자),,,,
A001130,"임원 (5%미만 중, 임원인자)",2.0,522.0,0.03,2013/03/15
A001130,자기주식 (자사주+자사주신탁),1.0,40146.0,2.38,2024/10/31
A001130,우리사주조합,1.0,20215.0,1.2,2019/06/30
A003490,최대주주등 (본인+특별관계자),1.0,111824704.0,30.37,2024/12/12
A003490,10%이상주주 (본인+특별관계자),,,,
A003490,5%이상주주 (본인+특별관계자),1.0,33192818.0,9.01,2025/03/14
A003490,"임원 (5%미만 중, 임원인자)",30.0,177315.0,0.05,2025/01/16
A003490,자기주식 (자사주+자사주신탁),1.0,49.0,0.0,2024/12/30
A003490,우리사주조합,1.0,10883286.0,2.96,2024/06/30
A005880,최대주주등 (본인+특별관계자),1.0,157528554.0,49.04,2024/12/30
A005880,10%이상주주 (본인+특별관계자),,,,
A005880,5%이상주주 (본인+특별관계자),1.0,19321148.0,6.02,2024/04/23
A005880,"임원 (5%미만 중, 임원인자)",4.0,105724.0,0.03,2023/11/20
A005880,자기주식 (자사주+자사주신탁),,,,
A005880,우리사주조합,1.0,185776.0,0.06,2024/06/30
A003830,최대주주등 (본인+특별관계자),1.0,810104.0,61.0,2018/04/02
A003830,10%이상주주 (본인+특별관계자),,,,
A003830,5%이상주주 (본인+특별관계자),,,,
A003830,"임원 (5%미만 중, 임원인자)",,,,
A003830,자기주식 (자사주+자사주신탁),1.0,246595.0,18.57,2024/12/24
A003830,우리사주조합,,,,
A016090,최대주주등 (본인+특별관계자),1.0,20935450.0,47.28,2023/03/14
A016090,10%이상주주 (본인+특별관계자),,,,
A016090,5%이상주주 (본인+특별관계자),,,,
A016090,"임원 (5%미만 중, 임원인자)",1.0,10000.0,0.02,2017/03/30
A016090,자기주식 (자사주+자사주신탁),,,,
A016090,우리사주조합,1.0,11620.0,0.03,2013/12/30
A069460,최대주주등 (본인+특별관계자),1.0,9619401.0,14.18,2024/08/21
A069460,10%이상주주 (본인+특별관계자),,,,
A069460,5%이상주주 (본인+특별관계자),1.0,4159104.0,6.13,2024/12/24
A069460,"임원 (5%미만 중, 임원인자)",1.0,4000.0,0.01,2018/03/22
A069460,자기주식 (자사주+자사주신탁),1.0,71436.0,0.11,2020/12/30
A069460,우리사주조합,,,,
A475560,최대주주등 (본인+특별관계자),1.0,10910430.0,74.03,2024/11/06
A475560,10%이상주주 (본인+특별관계자),,,,
A475560,5%이상주주 (본인+특별관계자),,,,
A475560,"임원 (5%미만 중, 임원인자)",,,,
A475560,자기주식 (자사주+자사주신탁),,,,
A475560,우리사주조합,1.0,212266.0,1.44,2024/11/06
A192080,최대주주등 (본인+특별관계자),1.0,9556780.0,44.46,2024/05/21
A192080,10%이상주주 (본인+특별관계자),,,,
A192080,5%이상주주 (본인+특별관계자),1.0,1494581.0,6.95,2024/11/26
A192080,"임원 (5%미만 중, 임원인자)",,,,
A192080,자기주식 (자사주+자사주신탁),1.0,1552309.0,7.22,2025/03/26
A192080,우리사주조합,,,,
A012510,최대주주등 (본인+특별관계자),1.0,6922617.0,22.78,2025/03/27
A012510,10%이상주주 (본인+특별관계자),2.0,6160056.0,20.27,2025/04/24
A012510,5%이상주주 (본인+특별관계자),,,,
A012510,"임원 (5%미만 중, 임원인자)",,,,
A012510,자기주식 (자사주+자사주신탁),1.0,2354110.0,7.75,2024/12/30
A012510,우리사주조합,,,,
A004830,최대주주등 (본인+특별관계자),1.0,2870704.0,18.31,2024/12/04
A004830,10%이상주주 (본인+특별관계자),,,,
A004830,5%이상주주 (본인+특별관계자),,,,
A004830,"임원 (5%미만 중, 임원인자)",1.0,6099.0,0.04,2009/02/04
A004830,자기주식 (자사주+자사주신탁),2.0,1778560.0,11.34,2024/10/10
A004830,우리사주조합,1.0,6070.0,0.04,2024/06/30
A024900,최대주주등 (본인+특별관계자),1.0,14051920.0,43.15,2024/08/22
A024900,10%이상주주 (본인+특별관계자),,,,
A024900,5%이상주주 (본인+특별관계자),1.0,2483900.0,7.63,2014/10/23
A024900,"임원 (5%미만 중, 임원인자)",,,,
A024900,자기주식 (자사주+자사주신탁),1.0,137400.0,0.42,2021/12/16
A024900,우리사주조합,,,,
A145720,최대주주등 (본인+특별관계자),1.0,2097034.0,18.95,2024/05/20
A145720,10%이상주주 (본인+특별관계자),,,,
A145720,5%이상주주 (본인+특별관계자),2.0,1666253.0,15.05,2025/03/28
A145720,"임원 (5%미만 중, 임원인자)",,,,
A145720,자기주식 (자사주+자사주신탁),1.0,2444939.0,22.09,2017/03/15
A145720,우리사주조합,1.0,2620.0,0.02,2023/12/31
A002150,최대주주등 (본인+특별관계자),1.0,13693823.0,40.61,2025/04/04
A002150,10%이상주주 (본인+특별관계자),1.0,4255160.0,12.62,2023/04/07
A002150,5%이상주주 (본인+특별관계자),1.0,2298620.0,6.82,2024/06/14
A002150,"임원 (5%미만 중, 임원인자)",,,,
A002150,자기주식 (자사주+자사주신탁),1.0,424175.0,1.26,2023/10/30
A002150,우리사주조합,1.0,139028.0,0.41,2024/06/30
A460850,최대주주등 (본인+특별관계자),1.0,10059715.0,33.65,2025/04/09
A460850,10%이상주주 (본인+특별관계자),,,,
A460850,5%이상주주 (본인+특별관계자),1.0,2603299.0,8.71,2023/06/16
A460850,"임원 (5%미만 중, 임원인자)",7.0,948.0,0.0,2024/12/06
A460850,자기주식 (자사주+자사주신탁),1.0,50240.0,0.17,2023/06/16
A460850,우리사주조합,,,,
A460860,최대주주등 (본인+특별관계자),1.0,16721758.0,33.71,2025/04/09
A460860,10%이상주주 (본인+특별관계자),,,,
A460860,5%이상주주 (본인+특별관계자),2.0,7408963.0,14.94,2024/11/07
A460860,"임원 (5%미만 중, 임원인자)",12.0,16107.0,0.03,2023/06/16
A460860,자기주식 (자사주+자사주신탁),1.0,57975.0,0.12,2023/06/16
A460860,우리사주조합,,,,
A001230,최대주주등 (본인+특별관계자),1.0,20047801.0,63.04,2025/03/28
A001230,10%이상주주 (본인+특별관계자),,,,
A001230,5%이상주주 (본인+특별관계자),,,,
A001230,"임원 (5%미만 중, 임원인자)",18.0,8012.0,0.03,2023/06/16
A001230,자기주식 (자사주+자사주신탁),1.0,698940.0,2.2,2023/06/16
A001230,우리사주조합,1.0,10509.0,0.03,2024/03/31
A023450,최대주주등 (본인+특별관계자),1.0,1885560.0,53.87,2025/04/28
A023450,10%이상주주 (본인+특별관계자),1.0,597431.0,17.07,2019/08/13
A023450,5%이상주주 (본인+특별관계자),,,,
A023450,"임원 (5%미만 중, 임원인자)",3.0,7607.0,0.22,2025/01/02
A023450,자기주식 (자사주+자사주신탁),1.0,74600.0,2.13,2025/05/09
A023450,우리사주조합,1.0,262922.0,7.51,2024/06/30
A004140,최대주주등 (본인+특별관계자),1.0,10963007.0,22.85,2023/07/19
A004140,10%이상주주 (본인+특별관계자),,,,
A004140,5%이상주주 (본인+특별관계자),,,,
A004140,"임원 (5%미만 중, 임원인자)",25.0,175803.0,0.37,2024/11/12
A004140,자기주식 (자사주+자사주신탁),1.0,176960.0,0.37,2008/11/20
A004140,우리사주조합,1.0,10920.0,0.02,2023/03/31
A007590,최대주주등 (본인+특별관계자),1.0,4658175.0,34.21,2018/12/26
A007590,10%이상주주 (본인+특별관계자),1.0,2480060.0,18.21,2021/07/08
A007590,5%이상주주 (본인+특별관계자),1.0,718619.0,5.28,2002/12/27
A007590,"임원 (5%미만 중, 임원인자)",4.0,16490.0,0.12,2017/11/20
A007590,자기주식 (자사주+자사주신탁),1.0,1211886.0,8.9,2021/11/04
A007590,우리사주조합,1.0,435495.0,3.2,2024/06/30
A005960,최대주주등 (본인+특별관계자),1.0,12917647.0,56.29,2021/04/28
A005960,10%이상주주 (본인+특별관계자),,,,
A005960,5%이상주주 (본인+특별관계자),,,,
A005960,"임원 (5%미만 중, 임원인자)",8.0,8017.0,0.03,2020/02/17
A005960,자기주식 (자사주+자사주신탁),1.0,4291.0,0.02,2016/11/04
A005960,우리사주조합,1.0,300.0,0.0,2019/12/30
A026960,최대주주등 (본인+특별관계자),1.0,67571893.0,67.78,2025/02/20
A026960,10%이상주주 (본인+특별관계자),,,,
A026960,5%이상주주 (본인+특별관계자),,,,
A026960,"임원 (5%미만 중, 임원인자)",6.0,38715.0,0.04,2019/05/13
A026960,자기주식 (자사주+자사주신탁),1.0,1027477.0,1.03,2018/10/26
A026960,우리사주조합,1.0,905966.0,0.91,2024/06/30
A002210,최대주주등 (본인+특별관계자),1.0,2819673.0,10.8,2025/04/22
A002210,10%이상주주 (본인+특별관계자),1.0,2728797.0,10.45,2025/04/22
A002210,5%이상주주 (본인+특별관계자),,,,
A002210,"임원 (5%미만 중, 임원인자)",11.0,5923.0,0.02,2018/12/28
A002210,자기주식 (자사주+자사주신탁),1.0,2734982.0,10.48,2025/01/17
A002210,우리사주조합,,,,
A102260,최대주주등 (본인+특별관계자),1.0,21457834.0,42.76,2025/04/04
A102260,10%이상주주 (본인+특별관계자),,,,
A102260,5%이상주주 (본인+특별관계자),,,,
A102260,"임원 (5%미만 중, 임원인자)",11.0,74544.0,0.15,2024/12/27
A102260,자기주식 (자사주+자사주신탁),1.0,983390.0,1.96,2024/09/27
A102260,우리사주조합,,,,
A000640,최대주주등 (본인+특별관계자),1.0,2766252.0,42.32,2025/04/03
A000640,10%이상주주 (본인+특별관계자),,,,
A000640,5%이상주주 (본인+특별관계자),3.0,1566650.0,23.97,2025/03/13
A000640,"임원 (5%미만 중, 임원인자)",,,,
A000640,자기주식 (자사주+자사주신탁),1.0,98190.0,1.5,2020/06/10
A000640,우리사주조합,1.0,565525.0,8.65,2025/03/13
A170900,최대주주등 (본인+특별관계자),1.0,3830933.0,40.96,2025/04/01
A170900,10%이상주주 (본인+특별관계자),,,,
A170900,5%이상주주 (본인+특별관계자),1.0,624647.0,6.68,2025/02/04
A170900,"임원 (5%미만 중, 임원인자)",,,,
A170900,자기주식 (자사주+자사주신탁),1.0,189436.0,2.03,2024/06/28
A170900,우리사주조합,1.0,567704.0,6.07,2024/06/28
A028100,최대주주등 (본인+특별관계자),1.0,7085865.0,52.92,2022/03/23
A028100,10%이상주주 (본인+특별관계자),,,,
A028100,5%이상주주 (본인+특별관계자),,,,
A028100,"임원 (5%미만 중, 임원인자)",,,,
A028100,자기주식 (자사주+자사주신탁),1.0,303356.0,2.27,2025/04/18
A028100,우리사주조합,1.0,25793.0,0.19,2023/09/30
A001520,최대주주등 (본인+특별관계자),1.0,71725709.0,30.05,2018/12/18
A001520,10%이상주주 (본인+특별관계자),,,,
A001520,5%이상주주 (본인+특별관계자),,,,
A001520,"임원 (5%미만 중, 임원인자)",21.0,389652.0,0.16,2025/04/29
A001520,자기주식 (자사주+자사주신탁),1.0,48880000.0,20.48,2023/04/06
A001520,우리사주조합,1.0,3637717.0,1.52,2024/06/30
A084670,최대주주등 (본인+특별관계자),1.0,1366761.0,47.2,2025/01/24
A084670,10%이상주주 (본인+특별관계자),,,,
A084670,5%이상주주 (본인+특별관계자),1.0,227181.0,7.85,2020/10/22
A084670,"임원 (5%미만 중, 임원인자)",,,,
A084670,자기주식 (자사주+자사주신탁),1.0,286569.0,9.9,2021/10/29
A084670,우리사주조합,,,,
A082640,최대주주등 (본인+특별관계자),1.0,121649395.0,75.39,2025/01/23
A082640,10%이상주주 (본인+특별관계자),,,,
A082640,5%이상주주 (본인+특별관계자),,,,
A082640,"임원 (5%미만 중, 임원인자)",15.0,151463.0,0.09,2025/01/23
A082640,자기주식 (자사주+자사주신탁),1.0,5296004.0,3.28,2025/01/23
A082640,우리사주조합,1.0,268913.0,0.17,2024/06/30
A008970,최대주주등 (본인+특별관계자),1.0,41188484.0,25.93,2024/09/27
